geoid,residential_landuse,commercial_landuse,industrial_landuse,retail_landuse,natural_landuse,road_residential,road_primary,road_other,transport_point,transport_area,food_point,food_area,health_point,health_area,education_point,education_area,retail_point,retail_area,total_population
53067011000,0.0,0.0037422928831348,0.0627363052503525,0.0,0.0,42.09547063255879,0.0,30.570631980395945,0,0.0062007990837347,1,3.5259661124719175e-05,0,0.0,7,0.0750028490113272,12,0.0,5085
53067011100,0.0760269702827966,0.0,0.0010407623912751,0.0,0.0,29.55464293796521,0.0,11.697299595018327,0,0.025028351124996,5,0.0,2,0.0,4,0.1930809785951806,3,0.0,4577
53067011200,1.701652384346018,0.7537647427930437,0.264729994968363,0.6303995704856579,0.0,21.186662552371786,6.72845943812314,14.811238855636926,0,0.2766916798657639,35,0.0067678183994306,9,0.0,2,1.3348044051616672,66,0.0,5624
53067011500,2.5099706405303266,0.3331779775261777,0.0060319543659233,0.4310229342126536,0.0,30.17147652312186,3.0302733230721617,2.6455738285821337,0,0.0512336282120678,28,0.0011759596960285,2,0.0,5,0.1811313177362505,69,0.0,6138
53067011810,0.0319774837855126,0.0,0.0,0.0,0.0,62.620583885713366,0.0,91.32211746095712,0,0.0139878472713715,0,0.0,0,0.0,0,0.0,0,0.0,3694
53067011821,0.4409907779395531,0.0,0.0775509510140806,0.0,0.0,64.87344588449805,0.0,22.601781807580505,0,0.0173560525051925,0,0.0,0,0.0,0,0.0,2,0.0,5208
53067011822,0.2555897721386397,0.0,0.3165309540140223,0.0,0.0,47.745648020774674,0.0,27.1099486011141,0,0.0280384518202738,3,0.0001881273551066,0,0.0,2,0.2113472396341422,8,0.0,4432
53067011902,1.644498518400089,0.0,0.0,0.0,0.0,81.83507466357536,5.588089679272874,38.012780041490615,0,0.0109168186499288,3,0.0001814437011595,0,0.0,2,0.008804950629075,4,0.0,5521
53067012001,0.0396795977078611,0.0,0.0,0.0,0.0,35.51511579997919,0.0,25.846494043008843,0,0.0190726626727997,1,0.0005485181571106,0,0.0,3,3.9994139971675073,3,0.0,5531
53067012002,0.4262635302748873,0.0,0.0,0.0,0.0,37.52452419869689,0.0,5.411596877492496,0,0.0029897316801771,0,0.0,0,0.0,0,0.0,1,0.0,2850
53067012100,0.0,0.0,0.0,0.0,0.0,49.49172111207771,0.0,23.72924102679756,0,0.0136598695082479,0,0.0,0,0.0,2,0.0508772050743502,4,0.0,4478
53067012211,0.0214735556193926,0.0616352533385282,0.0,0.0,0.0,21.36027703739227,0.0,23.18921539164233,0,0.0035183226539851,1,0.0,0,0.0,1,0.0544150438385216,2,0.0,2717
53067012221,0.9276886842303348,0.0907648416605476,0.2044249348264585,0.105210141745773,0.0,79.35768078498049,0.0415433187469629,37.6457783186785,0,0.0505121614669739,5,2.4364780273018244e-05,1,0.0,0,0.0,4,0.0,7351
53067012223,0.7645202450730871,0.2548487461476145,0.0,0.0018345538453426,0.0,15.575170979901609,0.4019404501334373,6.393088060768233,0,0.0058580420200559,0,0.0,2,0.241598544985734,0,0.0,2,0.0,4134
53067012224,1.4529644758713998,0.1939927683588956,0.0,0.1077312374141361,0.0,24.210621967038936,1.7694068628553787,8.088435075886009,1,0.0410433330800854,13,0.0024539885289256,0,0.0,7,0.3819513982163183,14,0.0,3621
53067012225,4.003343348088341,0.0,0.0,0.0,0.0,45.29745418415031,0.0,11.952122986168856,0,0.0087221659208056,0,0.0,0,0.0,0,0.0,0,0.0,5988
53067012226,2.1355603550112154,0.0514108041889337,3.920250298076165,0.0330736158794787,0.0,32.84675171087612,0.045605058761029,33.19721873459516,0,0.0616803319373746,4,0.0023722373378979,1,0.0,1,0.0757256705443478,7,0.0,6208
53067012330,1.85043970992294,0.2004197936939005,0.1116070129828874,0.2014554667689362,0.0,22.954704865363063,3.8255024639474655,0.3207716033206603,0,0.001551363830528,10,0.0005707378828255,2,0.001394492481192,1,0.1620463819452435,24,0.0,6104
53067012332,2.6639501909565,0.0,0.0,0.0,0.0,31.10035521955855,0.4812623624161083,2.89924346368268,0,0.0223195440649234,0,0.0,0,0.0,1,0.0455245817806449,1,0.0,5391
53067012412,1.0445101668258816,0.2558411770496743,0.0787753341013368,0.126099222017814,0.0,45.13541968528963,0.0,32.28575531113566,0,0.0414849928624256,23,0.0042308134218204,3,0.000754001555744,5,0.2444826066008768,39,0.0,6081
53067012421,0.7074218519413925,0.040617130650208,0.0184658205915701,0.0,0.0,19.478063970556693,1.1659317958888888,7.503531950934104,0,0.015738344783119,3,0.0005445924534779,1,0.0017592278235766,1,0.2819994284914938,7,0.0,3251
53067012422,1.491111514885964,0.0639186602748273,0.1877915684569431,0.0,0.0,39.3469896857572,3.2902552139981007,12.869791312724262,0,0.0006007006119595,5,0.000875542730523,0,0.0,1,0.0941033831705584,9,0.0,7089
53067012531,0.0,0.0,0.0360143885235436,0.0,0.0,81.38454160363919,0.0,228.62496579093195,0,0.0026735571777532,0,0.0,0,0.0,0,0.0,1,0.0,4480
53067012532,0.0,0.0,0.0,0.0,0.0,68.84654301017484,0.0,28.43535088015304,0,0.0013581820002904,0,0.0,0,0.0,0,0.0,3,0.0,3558
53067012710,0.0239065405547272,0.0,0.0587407411970259,0.0,0.0,39.07909221233881,0.1559167695105937,13.967196208825918,0,0.00178606116535,0,0.0,0,0.0,0,0.0,4,0.0,2407
53067012720,13.8385715797938,0.8319963224536375,0.830362461996785,0.0,0.0,103.14952851656412,12.799406351418371,47.637860463704016,0,0.0820793424675535,7,0.0002508923268973,3,0.0007352922664608,7,0.3567879436177327,40,0.0,6670
53067012730,0.8827400782852347,0.3780868237593129,0.4654006731483147,0.0,0.0,109.12325939490503,0.2547436168553739,93.78184242738148,0,0.0322923331878001,2,0.0,0,0.0,0,0.0,10,0.0,6766
53067990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
53071920000,6.23564752607085,0.1886115274905155,1.5057142555497045,0.0,0.0,256.3395404786563,119.28795741048911,383.0206432962248,0,0.0781404382574198,0,0.0,0,0.0,6,0.3177104338721522,0,0.0,5718
53071920100,0.1615761947960154,0.0909986531500918,0.0713960755076773,0.0426623181640779,0.0,145.87835636917563,56.61465996838672,615.5473110218584,0,0.0191766217618408,5,0.0014778808344356,1,0.0003020416990261,7,0.0,9,0.0,5077
53071920200,0.3604687350570318,0.0304773120623086,1.5178781855180945,0.0732628401239707,0.0,67.23350353534116,18.769425769125338,46.76524076660235,0,0.1324427263416263,0,0.0,0,0.0,6,0.758613268236997,7,0.0,4700
53071920301,1.5690953152328255,0.0020323321773738,0.0,0.0,0.0,21.12310590403597,2.8228470442425264,6.891866539828109,0,0.0030901741864793,0,0.0,0,0.0,0,0.0,4,0.0,3596
53071920302,1.174283638191147,0.0593932106888502,0.0,0.0,0.0,21.67737611095093,0.752729754432475,8.148477339113608,0,0.0426179739669442,5,0.0004940566416923,0,0.0,2,0.297739255654416,18,0.0,5434
53071920400,0.0,0.0,0.0,0.0,0.0,0.0740902028163129,0.0,1.678015764865407,0,0.0412863801915937,0,0.0,0,0.0,0,0.0,0,0.0,2392
53065941000,0.0,0.0,0.1321900123713299,0.0,0.0,415.5056193689179,0.0,247.99412858732293,0,0.0098717600047973,0,0.0,0,0.0,4,0.0856829230432249,2,0.0,2541
53065950101,0.1747187840975741,0.0056947510152173,0.0531315958839733,0.0401057064100972,0.0,229.8716970380991,53.68169249203813,207.5883866662045,0,0.0227544797621517,11,0.0041988726477944,1,0.0004083300124333,17,0.2052593282152642,18,0.0,4782
53065950102,0.0,0.0,0.7477047829945269,0.0,0.0,423.90816233590624,25.24712697389732,207.795637148352,0,0.0099161637532382,0,0.0,0,0.0,1,0.0,1,0.0,3153
53065950200,0.1359143997568328,0.1312721788427133,0.8462487959528741,0.0184810139189189,0.0,146.59077275048145,14.728808814500058,175.01082257110016,0,0.0047281270729739,0,0.0,0,0.0,2,0.0,13,0.0,4076
53065950500,0.6381441566387394,0.1542721023947443,0.0203229491082216,0.1919272187174222,0.0,21.85116294647733,4.1425850942930085,8.01599078777671,0,0.0623262984551147,4,0.0009502649130543,4,0.0717885848499467,6,0.3074361743557082,27,0.0,2536
53065950600,0.1739581951260405,0.181367251955978,0.123017804288323,0.0464401473772854,0.0,77.39507989818911,44.65933635897118,244.531330702848,0,0.0236348705617299,0,0.0,0,0.0,5,0.0001286127843034,8,0.0,2403
53065950900,0.0,0.0,0.0,0.0,0.0,202.20617359892304,0.0,209.21975448278664,1,0.0173199479222263,0,0.0,0,0.0,17,0.0680052262033369,1,0.0,1659
53059950200,0.0,0.0165702757261375,0.1306802229585251,0.0,0.0,127.2895900725696,32.47889727217795,144.14575232505854,44,0.0610523145549765,2,0.0,0,0.0,4,0.1419533029038243,3,0.0,5048
53059950400,0.0,0.0030331147997606,0.4394245541829103,0.0,0.0,54.98760169292191,27.1664266395264,92.58438309542257,27,0.022169689292407,1,0.0002699451767485,0,0.0,2,0.0019624951846822,2,0.0,2279
53061041202,1.604791777924426,0.1660551736714764,0.0,0.1495023901273275,0.0,15.489192713597363,0.0,8.456056376579468,1,0.0873593260379231,9,0.0007378763337288,2,0.0023720219881713,3,0.2423444177748983,30,0.0,5980
53061041301,0.0120431692066946,0.0004499139780932,0.0,0.0369524826403181,0.0,28.402230873283223,4.604538844564607,5.549278554026812,2,0.0679238728744827,21,0.0010984799701624,1,0.0,2,0.0685699746997477,7,0.0,5646
53061041303,0.9454119106724104,0.0,0.0437578684649784,0.0145384322213705,0.0,16.536559693553084,0.0,9.295772687693324,9,0.0326449204379918,5,0.0,0,0.0,0,0.0,2,0.0,4886
53061041703,0.0219269656548929,0.0,0.0,0.0172657689879966,0.0,23.320642636029213,0.0,9.090568969916044,0,0.0155033562346322,8,0.0014379918841117,0,0.0,1,0.0,8,0.0,7305
53061041704,0.0326040330284095,0.1754179067555215,0.0,0.1088795595707624,0.0,16.937063368862596,4.156738757795866,7.411460616264015,0,0.0698612845650351,27,0.0014343421613158,5,0.0229437607555157,1,0.0008621293823338,25,0.0,6652
53061041805,1.462599146435016,0.376167053173479,0.0099856529892899,0.5066969778642526,0.0,20.57198255979918,3.233196598284054,6.133936186619641,6,0.1784457404583104,31,0.003851025488348,2,0.0,3,0.0335376574790429,111,0.0,6354
53061041808,1.0330976379653196,0.0571197165717587,0.0339593323203353,0.0,0.0,13.45780740421357,0.0,5.060019788224902,9,0.0,2,0.0008797895626739,0,0.0,3,0.3048001163772537,1,0.0,4539
53061041809,0.7832676835461857,0.0657788269689251,0.0,0.012386472539044,0.0,9.533269402465,0.6684814455998156,1.4604391217253938,1,0.0,0,0.0,1,0.0,0,0.0,3,0.0,5609
53061041810,0.5718137026740403,0.0284819049744026,0.0,0.0659976677106947,0.0,7.365067726732041,0.168058573428709,2.3536161449120296,0,0.0,6,0.0004248954164766,0,0.0,0,0.0,6,0.0,5362
53061041812,0.9247650028628543,0.0685367331537644,0.0903143041341407,0.0756389304891075,0.0,6.356176896838709,2.8127418658346097,5.776687806691341,0,0.0,6,1.5603192872437764e-05,0,0.0,0,0.0,17,0.0,6450
53061041813,0.9628098721866252,0.1540027657401645,0.0109270624272626,0.0268493126243923,0.0,9.554679368177016,1.3593959439591563,1.3235426399172825,1,0.0,0,0.0,0,0.0,1,0.0352755129253913,15,0.0,4360
53061041814,0.9031997502321388,0.0603244257693912,0.0,0.0044870374574946,0.0,9.844638042610988,0.2399142299928582,2.108843649599164,9,0.0055090518013919,0,0.0,0,0.0,0,0.0,3,0.0,4542
53061041815,0.5303483394094489,0.0533851224265221,0.107400097144755,0.0699558086324455,0.0,8.312739485170624,0.0914676264418709,5.163538929849905,4,0.0226302604968105,6,0.0009136111637979,0,0.0,0,0.0,9,0.0,3893
53061041816,0.8084633275433334,0.0,0.0,0.0,0.0,14.438208946467324,0.0,4.8460282972016495,0,0.0,0,0.0,0,0.0,1,0.0359007818596822,0,0.0,5070
53061041901,1.0710001150279476,0.3871189096399879,0.4037338101047453,0.0913095420526553,0.0,13.154545271766471,10.522717536384034,17.4597561306521,0,0.1929860901053324,11,0.0005852878949295,2,0.0,2,0.074555717158784,26,0.0,6645
53061041904,0.8145810390452656,0.1022221534656504,0.0583625461302124,0.1102046682304732,0.0,4.768063057173392,0.0,4.954552323470591,0,0.0443788481143267,5,0.0,0,0.0,4,0.1475860433980424,17,0.0,6104
53061041905,1.3154500673886549,0.1975011714961964,0.0,0.0818195654771786,0.0,12.102515888090638,0.4692920697246956,4.417810512489937,0,0.026945169714858,5,0.0008071923020268,0,0.0,0,0.0,13,0.0,5999
53061041906,0.3635508566012399,0.0067760946053142,0.4393267845238299,0.0053336461215239,0.0,4.247540340871722,0.0,3.2136217498211685,0,0.0913930707885733,3,0.0,0,0.0,1,0.0,3,0.0,3844
53061041907,0.6549717148211028,0.0,0.0291561612525742,0.0,0.0,7.411156202581159,0.0,0.8281556865525317,0,0.0,0,0.0,0,0.0,1,0.1114555132608675,0,0.0,3899
53061042001,0.0758961385416505,0.014674811571998,0.0,0.0,0.0,27.75434354500003,1.1487202947416597,6.209960215057569,0,0.0062330312977369,6,0.0,1,0.001592134980851,1,0.0256310615905977,6,0.0,6030
53061042003,0.0267140810497893,0.0,0.0,0.0,0.0,19.083944254452767,0.0,1.0902499285222724,0,0.002913363235486,0,0.0,0,0.0,2,0.0329826353028214,0,0.0,3338
53061042004,1.7377427809724937,0.0315766938067231,0.0,0.0496767284800773,0.0,14.75863394405358,2.4808747123237747,7.006782605014172,0,0.0031255748682379,12,0.0003996547050088,1,0.0,1,0.0,16,0.0,4952
53061042005,0.9757833074618802,0.1534325609206645,0.2631338557237902,0.0,0.0,32.14998002859243,0.9420692683257202,8.142166242832138,0,0.0618860657550022,3,0.0,0,0.0,3,0.0739527379155504,10,0.0,5377
53061042006,0.2867151463997162,0.2130300525351121,0.2390885093643154,0.0684411126140142,0.0,10.241823848410164,2.0460763842869856,7.90406438721671,0,0.0287903912357046,11,0.0016010335820722,3,0.0,3,0.2202430818400104,26,0.0,5143
53061050101,0.6399311216039147,0.0,0.0,0.0,0.0,15.298489995215707,0.0,2.3534397612643474,0,0.0033488201651211,0,0.0,0,0.0,0,0.0,0,0.0,2861
53061050102,1.275611538653166,0.0885572029486927,0.0,0.0197356767205712,0.0,10.31631140031826,0.8446562522066792,7.037996732485866,0,0.0007588260584407,3,0.0,0,0.0,2,0.0008354977033213,7,0.0,6100
53061050200,1.6329952639566931,0.0,0.0,0.0,0.0,27.30659405716128,0.0,3.271726588504948,0,0.0126653564891659,2,0.0001856483503963,0,0.0,1,0.0666536979638191,1,0.0,4387
53061050300,3.292334003400116,0.0,0.0,0.0,0.0,26.01367030560094,0.2562114376369461,7.851203544587915,0,0.0027259173287355,2,2.978531406733572e-05,1,0.0004853408615966,1,0.0313857756389256,4,0.0,5552
53061050402,1.987391283182548,0.0,0.0,0.0392816720228628,0.0,18.59856040424508,0.951465096624111,7.652221312060769,2,0.0914300774359667,5,0.0002925102367171,7,0.0787174552192894,2,0.1579481087636818,9,0.0,5693
53061050403,1.9074657801772568,0.0,0.0,0.0,0.0,15.88745536129207,2.574798872797509,5.295220549735585,0,0.0045463903658154,1,0.0,0,0.0,2,0.0643206651591149,0,0.0,3912
53061050404,0.8797999496071315,0.0,0.0,0.0,0.0,6.470120287729883,0.0,5.525666650373194,0,0.0078899638865854,1,0.0,3,0.0001477366284617,1,0.0,6,0.0,3567
53061050501,0.7151847772153916,0.0233405081284143,0.0131264703143203,0.0389801935323503,0.0,9.434373660948758,3.290650680104301,5.664022203013707,9,0.0688883763404418,56,0.0041264643277867,0,0.0,2,0.0,78,0.0,3704
53061050502,1.2923218267266725,0.0400845701712393,0.0,0.0,0.0,18.286870716134903,1.7450343403313504,3.841627896050835,0,0.0054861593424336,3,0.0006171597758737,0,0.0,1,0.0282457908748915,9,0.0,3714
53061050600,2.444864209187563,0.0,0.1739938994058523,0.0,0.0,11.107928465171051,0.3934623422442512,5.226160286018097,0,0.0006771313183884,0,0.0,0,0.0,0,0.0,0,0.0,1286
53061050700,2.4265021819931074,0.1309558624437513,0.0,0.0,0.0,18.972500416256064,0.9340821362070404,8.62258900557728,0,0.0131601559189622,9,0.0015694250026154,1,0.0015079525893543,5,0.3340003501948381,13,0.0,6596
53061050800,2.217544075793896,0.1991221244989627,0.0,0.0072766076636165,0.0,19.299440202544645,4.177633373631844,14.007030892334518,0,0.0500731026697013,11,0.0006092467657714,4,0.0014493920337373,1,0.0338270054560525,27,0.0,6619
53061050900,0.8306553911598547,0.2984662373925202,0.0,0.0181284595171704,0.0,6.937934788738556,4.78339913108938,5.729805163194272,0,0.0350712604808599,15,0.0012472814644917,2,0.0,1,0.0004844734179469,16,0.0,3497
53061051000,0.5554774299255458,0.1766372384097397,0.0202137752749699,0.0,0.0,12.84485756694615,0.5189431846511376,9.851786581135224,2,0.0348197278942743,7,0.0,0,0.0,0,0.0,19,0.0,4663
53061051100,0.6007558184452261,0.0,0.0,0.0636263181225852,0.0,17.626450415725145,0.2428965311501748,7.806282218938431,6,0.0645365347666142,8,0.0005777458840877,2,0.0,2,0.0,14,0.0,4182
53061051200,0.2305926167710907,0.0,0.0,0.0,0.0,15.35024627317142,0.0,4.8954917683708725,0,0.0269918453533549,1,0.0,0,0.0,6,0.0710590570203571,3,0.0,4613
53061051301,0.9082501542775984,0.0,0.0,0.0,0.0,12.38896083936715,0.0,3.708737977562488,2,0.0259313234850822,1,0.0,0,0.0,2,0.1620571865574441,0,0.0,3935
53061051302,0.5739506912931301,0.0003445594305187,0.0,0.0,0.0,10.719078916851986,0.0,5.83943475573686,0,0.0179103229415632,3,0.0,1,0.0,0,0.0,8,0.0,3473
53061051401,0.0904735163791844,0.0020554532777121,0.0,0.0534306734735298,0.0,6.818670923285077,3.957564862159038,3.5768915391767244,0,0.0055021409867022,9,0.0007896922071749,2,0.0018054840057811,1,0.0106976405700079,42,0.0,4239
53061051402,0.2293370786187658,0.0069761033851688,0.0,0.1632990705465915,0.0,10.290241330219017,3.802391318576845,7.295463110920479,22,0.1106413312792589,8,0.0015986678303428,2,0.0,0,0.0,36,0.0,4224
53061051500,1.2504886630831122,0.004228773366561,0.0169256556638403,0.08708899811622,0.0,15.647809600049108,2.104269777732293,8.840812494101193,2,0.1336665595999581,27,0.0020349156214381,10,0.0024434071853917,9,0.3617002646685328,58,0.0,5707
53061051601,0.6516328256523138,0.1646301542008769,0.0240044386986222,0.021417316756106,0.0,17.436208701244887,1.230138082822732,5.610280023137006,2,0.0649296412635676,10,2.0864068656877505e-05,1,0.0013672918792711,6,0.2476098288546452,25,0.0,5552
53061051602,0.969861395588038,0.051466378730802,0.0583445229303748,0.0,0.0,19.103528493374128,0.4946125812584499,2.4413574766511488,0,0.0095304184032375,1,0.0003235996628697,1,0.0030543496329515,1,0.0353986354119601,9,0.0,4214
53061051701,1.498591931681963,0.2187792422974472,0.0,0.1047417631712757,0.0,12.320307364882854,3.803274166675007,6.0049606737369485,1,0.0686957650151773,11,0.0008764825534157,2,0.0018347695980664,3,0.0834858107401075,51,0.0,6015
53061051702,1.4902959386044834,0.0957622477037461,0.0058052047865482,0.0647650566574069,0.0,15.086376122334665,0.6845087335864972,6.709208794510525,0,0.1540503322523517,13,0.0040758730224188,2,0.0013618771238985,1,0.0358301508015517,16,0.0,5129
53061051802,1.123864216436423,0.0161759144817195,0.0,0.659923681448144,0.0,19.944376490901632,2.425367799081401,21.867203138249057,0,0.4261269999028297,52,0.0035728915198777,4,0.000578223792141,1,0.0,200,0.0,6942
53061051803,0.8162660403330408,0.1510392632625807,0.0645075174282801,0.0029759914192768,0.0,7.899086763676857,1.2802838523701667,3.5423818548145403,1,0.0158195657624492,4,0.0012224551640677,0,0.0,0,0.0,11,0.0,6998
53061051804,0.2992893613632374,0.1754141832686702,0.0,0.0,0.0,15.02206272931575,0.0,7.119526042312222,5,0.0793433411587277,3,0.0,0,0.0,2,0.0,3,0.0,6172
53061051913,1.1955105183009045,0.0,0.0,0.0,0.0,18.7615477142263,0.0,11.254458008873828,0,0.0107831970528981,0,0.0,0,0.0,2,0.1242040830689228,0,0.0,4574
53061051914,1.4728442888993538,0.0,0.0,0.0,0.0,20.636387352247485,0.0,8.996606138688687,1,0.0020764622711116,2,0.0,0,0.0,1,0.0408520993326755,1,0.0,4306
53061051916,0.7101988700117174,0.0097109428929771,0.0,0.102214967848368,0.0,18.72980851058465,0.7056834649851516,6.343570524554831,1,0.0180116995532628,11,0.00130367613492,1,0.0,2,0.0338852263126754,11,0.0,4504
53061051917,1.4101869743482376,0.0,0.0,0.0,0.0,17.528476521276414,0.0,7.677929790145983,0,0.0049128289793919,0,0.0,0,0.0,3,0.0968831155354002,0,0.0,4223
53061051922,0.1243357023511083,0.0,0.0,0.0207886476194786,0.0,22.41156244839242,4.069743527349607,4.520980129519365,0,0.0661193037629632,4,5.9678826353273976e-05,1,0.0014024831513829,1,0.0256473298431056,4,0.0,6110
53061051927,0.7442963487429625,0.0,0.0,0.0,0.0,28.61697248652409,0.5579910762454948,6.90789161763239,0,0.0205353076601261,0,0.0,0,0.0,1,0.1440457998626905,1,0.0,6072
53061051928,0.0557944858005509,0.0029828084392445,0.0,0.1056996470464941,0.0,14.595417202174229,0.0,4.275378662230769,0,0.0395194000160931,6,1.601649933261967e-05,1,0.0,3,0.0288566828290337,17,0.0,5808
53061051929,0.0303623390061427,0.0,0.0,0.0325692194874964,0.0,10.912930994429312,1.3966388899742372,5.5272848368795096,0,0.0449234839466378,2,0.0001262792982071,0,0.0,3,0.1184642156732187,10,0.0,5026
53061051930,0.0304242416871828,0.0,0.0,0.1012465198427615,0.0,15.81716096320885,2.645366847566045,5.545185788627618,0,0.0037072269741738,2,0.0012453793428742,1,0.0,2,0.0365062074892017,31,0.0,4660
53061051931,0.0,0.0,0.0,0.0,0.0,15.02199383787061,0.0855941172972858,4.858230112376526,0,0.0,0,0.0,0,0.0,2,0.0401711500833964,0,0.0,4474
53061051932,0.3115805445497567,0.0,0.0,0.0,0.0,16.443396940216513,0.0,4.480892452318796,0,0.0053252002023298,0,0.0,0,0.0,0,0.0,0,0.0,4083
53061052203,1.6028902572319546,0.1217533432477039,0.0855644268505507,0.4610857718307186,0.0,52.69492917251044,7.699689653375532,19.23847738416764,0,0.3669133256219389,27,0.0028964397091212,2,0.001978453795355,1,0.0020311864500106,66,0.0,7170
53061052206,0.1056390803271127,0.0,0.0,0.0,0.0,73.43569658371224,0.0,30.02823702579789,0,0.0,0,0.0,0,0.0,2,0.0482301607324125,0,0.0,5244
53061052207,0.3971656602456634,0.0,0.0,0.0,0.0,53.56258076473775,6.696008520119984,47.07435130900128,0,0.004633837081437,1,0.0,0,0.0,0,0.0,3,0.0,6014
53061052208,1.0030618419207844,0.051133652086861,0.0,0.0589519058721405,0.0,13.42329229144325,0.2104707058699159,4.346419281351496,0,0.1149924968263236,6,0.0,1,0.0564979561006171,3,0.1025462328885266,8,0.0,4367
53061052210,0.3141744522650634,0.0438536464173408,0.0225712703993583,0.0581590649526093,0.0,11.84523394257184,1.885136310449634,2.8874303125131986,0,0.0810737144637936,4,0.0009054846581684,0,0.0,3,0.0870248711043541,24,0.0,2060
53061053101,0.2414812284804836,0.0,0.0,0.0768583358312642,0.0,29.73988713353126,1.4993577706012688,30.806136746408008,0,0.0149019638388734,7,0.0004439994593708,1,0.0032820471635261,0,0.0,17,0.0,5527
53061053201,0.0,0.0,0.0251685590177387,0.0,0.0,27.35609591191724,0.8460864092410963,53.85984647410593,0,0.0150735528861165,3,0.0005459023115463,0,0.0,0,0.0,1,0.0,4289
53061053301,0.4584050260387564,0.0044051158456253,0.0095378730514018,0.0650701172500183,0.0,40.404077780746285,4.428780636673029,32.2041021791443,2,0.2322688115674556,31,0.0050408413893487,4,0.0049592842507183,12,0.4258340235010227,67,0.0,7462
53061053302,0.0,0.0,0.0,0.0,0.0,67.13714300234584,6.347297152348606,124.40019871786302,0,0.0128578793847755,1,0.0003064193957991,0,0.0,3,0.0623342780019257,9,0.0,6654
53061053506,0.2170729133984396,0.0,0.0186556225190439,0.0,0.0,75.29608849538712,0.0,125.66319704291551,0,0.0095704241563439,0,0.0,0,0.0,2,0.0,0,0.0,5952
53061053606,0.8634960174352952,0.0029676921568396,0.0180749960525499,0.0,0.0,37.75487172936834,0.0,137.22477082798494,0,0.0412003905722291,0,0.0,0,0.0,2,0.0100092624627436,4,0.0,3788
53061053700,0.4436641272881591,0.0388769827982126,0.5156111746798362,0.0,0.0,40.16610765031734,0.0,280.4076875201463,0,0.0405971253509291,7,0.0,1,0.0,3,0.0734729879273961,7,0.0,3282
53061053802,0.4002898128025519,0.0,0.0013694249145476,0.0447221591373973,0.0,44.20072005447257,7.01125492646417,23.194308537412724,0,0.0234441852667804,13,0.0001595815811622,3,0.0,3,0.1924897309366625,26,0.0,6122
53061053803,0.8539028075042884,0.0,0.1338110388393151,0.0,0.0,64.07531885552369,11.142694779277862,72.10101217711916,0,0.0348041351769428,11,1.5658718978564793e-05,0,0.0,1,0.036542099517182,28,0.0,5907
53061990100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
53075000700,0.0,0.0,0.0503564020617899,0.0,0.0,361.0924889563134,21.839485046530367,397.5723701642981,0,0.0126903610228109,3,0.0,0,0.0,16,0.1213654699960618,8,0.0,3517
53049950301,0.5315198456514879,0.0,0.0,0.0,0.0,96.05798737073614,30.157650724526945,94.49489365042652,17,0.0145112364933025,3,0.00015750126511,2,0.000586460692224,0,0.0,7,0.0,2294
53049950502,0.0257873218567917,0.0,0.0776210145885515,0.0,0.0,18.706892076855244,0.0,19.057204710062454,26,0.0474236240627309,7,0.0006464224183209,2,0.0,1,0.0007424162976648,24,0.0,1020
53049950801,0.0,0.0,0.0,0.0,0.0,51.03496387208772,0.0,21.14040175426017,2,0.0034210049317316,1,3.2824590116830594e-05,0,0.0,0,0.0,5,0.0,1822
53063000201,0.8472311805642844,0.0191126533405642,0.0206690241792006,0.03856924060734,0.0,12.983950521552064,2.757114987079863,2.3278275786339546,0,0.00767531247704,4,0.0002873296074518,1,0.0007210844038812,1,0.001936243404282,9,0.0,3020
53063000202,0.4246297954523099,0.0014572035873005,0.0011277134499835,0.0607165514420773,0.0,7.995620576446494,1.32662602736277,0.8993471046180717,0,0.0126026124986388,5,0.0004947282364136,2,0.0023088257174377,1,0.0055107149451827,21,0.0,1749
53063000301,0.778178500258049,0.0012010659621023,0.0,0.0029733258978344,0.0,14.536627669431208,0.6585315577144675,0.67315249721522,0,0.0030027253348687,0,0.0,0,0.0,1,0.0433792763924049,0,0.0,2791
53063000302,0.7793376596885415,0.0,0.0,0.0110096248987954,0.0,12.25286061222235,2.313131486565905,0.6032925709332708,0,0.0007143059529083,1,0.0001645722700307,0,0.0,1,0.0022100331520336,7,0.0,2921
53063000400,0.997212233969346,0.0700794040286444,0.0,0.3035889252143056,0.0,17.560882054124036,4.147753739252342,5.534071549055391,0,0.1558256780599418,20,0.0069414128535455,10,0.1450036092425405,3,0.0398147351669996,86,0.0,4189
53063000500,1.1606914305209082,0.0329069605899393,0.0,0.0665281897035754,0.0,20.317582587811607,3.367272737945424,4.427770891726862,0,0.0292166274175395,5,0.000931363992286,0,0.0,3,0.0164720366987261,25,0.0,3544
53063000600,1.091167421233937,0.0218108626909856,0.0,0.0150345161925988,0.0,16.06984926797636,3.939954256273654,0.9228231665901891,0,0.0041073721790658,1,0.0001302205796833,0,0.0,2,0.0461974588023436,2,0.0,3075
53063000700,1.99706698886022,0.0021795264776628,0.0,0.016000814695635,0.0,23.77716209444674,1.812935562649046,7.107894387700754,0,0.0039210524509852,0,0.0,0,0.0,0,0.0,4,0.0,5213
